country,province,city,updatedAt,stats,coordinates
US,California,Lassen,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.67311306', 'longitude': '-120.59350990000002'}"
US,Idaho,Latah,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.81587887', 'longitude': '-116.71136979999999'}"
US,Oklahoma,Latimer,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.87844729', 'longitude': '-95.25215049'}"
US,Alabama,Lauderdale,2020-03-23 23:19:34,"{'confirmed': '3', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.90171875', 'longitude': '-87.65624729'}"
US,Mississippi,Lauderdale,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.40419769', 'longitude': '-88.66229662'}"
US,Tennessee,Lauderdale,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.75893438', 'longitude': '-89.63015909999999'}"
US,Kentucky,Laurel,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.10975748', 'longitude': '-84.11321779'}"
US,Georgia,Laurens,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.46325233', 'longitude': '-82.92221316'}"
US,South Carolina,Laurens,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.48244419', 'longitude': '-82.00490796'}"
US,Texas,Lavaca,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '29.38508402', 'longitude': '-96.93186692'}"
US,Alabama,Lawrence,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.52041498', 'longitude': '-87.31069453'}"
US,Arkansas,Lawrence,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.04188196', 'longitude': '-91.10867198'}"
US,Illinois,Lawrence,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.71987914', 'longitude': '-87.72884035'}"
US,Indiana,Lawrence,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.84112637', 'longitude': '-86.48361629'}"
US,Kentucky,Lawrence,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.07136018', 'longitude': '-82.72882223'}"
US,Mississippi,Lawrence,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.55147224', 'longitude': '-90.10841127'}"
US,Missouri,Lawrence,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.10626634', 'longitude': '-93.83293097'}"
US,Ohio,Lawrence,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.59743452', 'longitude': '-82.53466552'}"
US,Pennsylvania,Lawrence,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.99206278', 'longitude': '-80.33393706'}"
US,South Dakota,Lawrence,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.35919441', 'longitude': '-103.79294279999999'}"
US,Tennessee,Lawrence,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.21675201', 'longitude': '-87.39787695'}"
US,Oklahoma,Le Flore,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.89851864', 'longitude': '-94.70392124'}"
US,Minnesota,Le Sueur,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.37136597', 'longitude': '-93.72844721'}"
US,New Mexico,Lea,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.79215361', 'longitude': '-103.4123733'}"
US,Mississippi,Leake,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.7536828', 'longitude': '-89.52402044'}"
US,Kansas,Leavenworth,2020-03-23 23:19:34,"{'confirmed': '5', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.20183497', 'longitude': '-95.03620809'}"
US,Pennsylvania,Lebanon,2020-03-23 23:19:34,"{'confirmed': '3', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.36680311', 'longitude': '-76.45651841'}"
US,Alabama,Lee,2020-03-23 23:19:34,"{'confirmed': '19', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.60154883', 'longitude': '-85.35132246'}"
US,Arkansas,Lee,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.78498904', 'longitude': '-90.78383866'}"
US,Florida,Lee,2020-03-23 23:19:34,"{'confirmed': '30', 'deaths': '2', 'recovered': '0'}","{'latitude': '26.58410348', 'longitude': '-81.88399313'}"
US,Georgia,Lee,2020-03-23 23:19:34,"{'confirmed': '16', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.779330600000005', 'longitude': '-84.14324253'}"
US,Illinois,Lee,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.74583951', 'longitude': '-89.29977132'}"
US,Iowa,Lee,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.64181461', 'longitude': '-91.48183025'}"
US,Kentucky,Lee,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.59645942', 'longitude': '-83.71513901'}"
US,Mississippi,Lee,2020-03-23 23:19:34,"{'confirmed': '8', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.291877500000005', 'longitude': '-88.68149954'}"
US,North Carolina,Lee,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.47623147', 'longitude': '-79.17569362'}"
US,South Carolina,Lee,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.16393091', 'longitude': '-80.25690731'}"
US,Texas,Lee,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '30.31120597', 'longitude': '-96.97045773'}"
US,Virginia,Lee,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.70586667', 'longitude': '-83.12606515'}"
US,Michigan,Leelanau,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.94430054', 'longitude': '-85.80150326'}"
US,Mississippi,Leflore,2020-03-23 23:19:34,"{'confirmed': '9', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.55545125', 'longitude': '-90.29900733'}"
US,Pennsylvania,Lehigh,2020-03-23 23:19:34,"{'confirmed': '25', 'deaths': '1', 'recovered': '0'}","{'latitude': '40.6154815', 'longitude': '-75.59435245'}"
US,Idaho,Lemhi,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.9438088', 'longitude': '-113.9309747'}"
US,Michigan,Lenawee,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.89475156', 'longitude': '-84.06603727'}"
US,North Carolina,Lenoir,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.24032589999999', 'longitude': '-77.64245615'}"
US,Florida,Leon,2020-03-23 23:19:34,"{'confirmed': '6', 'deaths': '1', 'recovered': '0'}","{'latitude': '30.45955727', 'longitude': '-84.27491114'}"
US,Texas,Leon,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.29872538', 'longitude': '-95.9936328'}"
US,Kentucky,Leslie,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.09246661', 'longitude': '-83.37999606'}"
US,Kentucky,Letcher,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.12306748', 'longitude': '-82.85346474'}"
US,Florida,Levy,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '29.31829741', 'longitude': '-82.74007147'}"
US,Idaho,Lewis,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.23315327', 'longitude': '-116.434146'}"
US,Kentucky,Lewis,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.53184419', 'longitude': '-83.37735618'}"
US,Missouri,Lewis,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.09673161', 'longitude': '-91.72070156'}"
US,New York,Lewis,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.784415700000004', 'longitude': '-75.44903992'}"
US,Tennessee,Lewis,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.52853208', 'longitude': '-87.49022694'}"
US,Washington,Lewis,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.57756476', 'longitude': '-122.39257690000001'}"
US,West Virginia,Lewis,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.9947249', 'longitude': '-80.49988181'}"
US,Montana,Lewis and Clark,2020-03-23 23:19:34,"{'confirmed': '3', 'deaths': '0', 'recovered': '0'}","{'latitude': '47.12610041', 'longitude': '-112.39469799999999'}"
US,South Carolina,Lexington,2020-03-23 23:19:34,"{'confirmed': '17', 'deaths': '1', 'recovered': '0'}","{'latitude': '33.89665987', 'longitude': '-81.27146426'}"
US,Virginia,Lexington,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.78258621', 'longitude': '-79.44262866'}"
US,Florida,Liberty,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '30.23766008', 'longitude': '-84.8829258'}"
US,Georgia,Liberty,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.82588896', 'longitude': '-81.49251135'}"
US,Montana,Liberty,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '48.56084317', 'longitude': '-111.02430700000001'}"
US,Texas,Liberty,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '30.15152688', 'longitude': '-94.81205615'}"
US,Ohio,Licking,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.09136236', 'longitude': '-82.48185785'}"
US,Alabama,Limestone,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.81185586', 'longitude': '-86.98310072'}"
US,Texas,Limestone,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.5454767', 'longitude': '-96.58095444'}"
US,Arkansas,Lincoln,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.95317155', 'longitude': '-91.74002806'}"
US,Colorado,Lincoln,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.98749519', 'longitude': '-103.51366490000001'}"
US,Georgia,Lincoln,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.79201475', 'longitude': '-82.45024131'}"
US,Idaho,Lincoln,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.0012336', 'longitude': '-114.1358773'}"
US,Kansas,Lincoln,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.04549684', 'longitude': '-98.20756994'}"
US,Kentucky,Lincoln,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.45475628', 'longitude': '-84.6565327'}"
US,Louisiana,Lincoln,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.6003154', 'longitude': '-92.66597409999999'}"
US,Maine,Lincoln,2020-03-23 23:19:34,"{'confirmed': '5', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.05996956', 'longitude': '-69.54227124'}"
US,Minnesota,Lincoln,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.41311883', 'longitude': '-96.26688165'}"
US,Mississippi,Lincoln,2020-03-23 23:19:34,"{'confirmed': '4', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.53288662', 'longitude': '-90.45391915'}"
US,Missouri,Lincoln,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.05345619', 'longitude': '-90.95588181'}"
US,Montana,Lincoln,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '48.54265777', 'longitude': '-115.4046155'}"
US,Nebraska,Lincoln,2020-03-23 23:19:34,"{'confirmed': '3', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.04658298', 'longitude': '-100.74753740000001'}"
US,Nevada,Lincoln,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.64268459', 'longitude': '-114.8790388'}"
US,New Mexico,Lincoln,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.74526079', 'longitude': '-105.4586166'}"
US,North Carolina,Lincoln,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.48508185', 'longitude': '-81.21740317'}"
US,Oklahoma,Lincoln,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.70270942', 'longitude': '-96.8812462'}"
US,Oregon,Lincoln,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.64252874', 'longitude': '-123.86991200000001'}"
US,South Dakota,Lincoln,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.27841182', 'longitude': '-96.72039050000001'}"
US,Tennessee,Lincoln,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.13738622', 'longitude': '-86.58910106'}"
US,Washington,Lincoln,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '47.57705241', 'longitude': '-118.41943880000001'}"
US,West Virginia,Lincoln,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.172154', 'longitude': '-82.07017953'}"
US,Wisconsin,Lincoln,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '45.33737523', 'longitude': '-89.73411273'}"
US,Wyoming,Lincoln,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.26376367', 'longitude': '-110.6563997'}"
US,Iowa,Linn,2020-03-23 23:19:34,"{'confirmed': '6', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.07923082', 'longitude': '-91.59809485'}"
US,Kansas,Linn,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.21267844', 'longitude': '-94.84254089'}"
US,Missouri,Linn,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.87001769', 'longitude': '-93.10704106'}"
US,Oregon,Linn,2020-03-23 23:19:34,"{'confirmed': '20', 'deaths': '1', 'recovered': '0'}","{'latitude': '44.48899494', 'longitude': '-122.53731540000001'}"
US,Texas,Lipscomb,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.27783108', 'longitude': '-100.27331509999999'}"
US,Connecticut,Litchfield,2020-03-23 23:19:34,"{'confirmed': '13', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.7937534', 'longitude': '-73.2451475'}"
US,Arkansas,Little River,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.70375665', 'longitude': '-94.23468591'}"
US,Texas,Live Oak,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '28.35101362', 'longitude': '-98.1246786'}"
US,Illinois,Livingston,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.89188292', 'longitude': '-88.55784752'}"
US,Kentucky,Livingston,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.21137452', 'longitude': '-88.34797529'}"
US,Louisiana,Livingston,2020-03-23 23:19:34,"{'confirmed': '5', 'deaths': '0', 'recovered': '0'}","{'latitude': '30.44143993', 'longitude': '-90.73061664'}"
US,Michigan,Livingston,2020-03-23 23:19:34,"{'confirmed': '9', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.60302282', 'longitude': '-83.91297209'}"
US,Missouri,Livingston,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.78110272', 'longitude': '-93.54645978'}"
US,New York,Livingston,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '42.72596275', 'longitude': '-77.77966158'}"
US,Texas,Llano,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '30.70645047', 'longitude': '-98.68475262'}"
US,Arkansas,Logan,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.21413234', 'longitude': '-93.71951016'}"
US,Colorado,Logan,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.7249637', 'longitude': '-103.110817'}"
US,Illinois,Logan,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.12581572', 'longitude': '-89.36638784'}"
US,Kansas,Logan,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.91735806', 'longitude': '-101.148475'}"
US,Kentucky,Logan,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.85949479', 'longitude': '-86.877635'}"
US,Nebraska,Logan,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.56650314', 'longitude': '-100.4817851'}"
US,North Dakota,Logan,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.45729487', 'longitude': '-99.47719806'}"
US,Ohio,Logan,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '40.38996525', 'longitude': '-83.76784341'}"
US,Oklahoma,Logan,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.91899576', 'longitude': '-97.44352845'}"
US,West Virginia,Logan,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.8299889', 'longitude': '-81.93528571'}"
US,Georgia,Long,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.75218791', 'longitude': '-81.74952375'}"
US,Arkansas,Lonoke,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.75392199', 'longitude': '-91.88742357'}"
US,Ohio,Lorain,2020-03-23 23:19:34,"{'confirmed': '24', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.29553751', 'longitude': '-82.15083537'}"
US,New Mexico,Los Alamos,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.86631386', 'longitude': '-106.31349850000001'}"
US,California,Los Angeles,2020-03-23 23:19:34,"{'confirmed': '536', 'deaths': '7', 'recovered': '0'}","{'latitude': '34.30828379', 'longitude': '-118.22824109999999'}"
US,Tennessee,Loudon,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.73939663', 'longitude': '-84.31145275'}"
US,Virginia,Loudoun,2020-03-23 23:19:34,"{'confirmed': '15', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.08990083', 'longitude': '-77.63481877'}"
US,Iowa,Louisa,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.21842119', 'longitude': '-91.26102611'}"
US,Virginia,Louisa,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.97850256', 'longitude': '-77.96274807'}"
US,Nebraska,Loup,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.91371961', 'longitude': '-99.45440415'}"
US,Oklahoma,Love,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.95273467', 'longitude': '-97.23906784'}"
US,Texas,Loving,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '31.84947612', 'longitude': '-103.5818571'}"
US,Alabama,Lowndes,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.1597283', 'longitude': '-86.65158371'}"
US,Georgia,Lowndes,2020-03-23 23:19:34,"{'confirmed': '8', 'deaths': '0', 'recovered': '0'}","{'latitude': '30.83568832', 'longitude': '-83.27056716'}"
US,Mississippi,Lowndes,2020-03-23 23:19:34,"{'confirmed': '6', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.47386518', 'longitude': '-88.44191529999998'}"
US,Texas,Lubbock,2020-03-23 23:19:34,"{'confirmed': '9', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.61008596', 'longitude': '-101.82047890000001'}"
US,Iowa,Lucas,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.02958964', 'longitude': '-93.32780803'}"
US,Ohio,Lucas,2020-03-23 23:19:34,"{'confirmed': '10', 'deaths': '1', 'recovered': '0'}","{'latitude': '41.62101218', 'longitude': '-83.65468618'}"
US,Michigan,Luce,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.47227431', 'longitude': '-85.54471223'}"
US,Georgia,Lumpkin,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.57286511', 'longitude': '-84.00425681'}"
US,New Mexico,Luna,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.18179341', 'longitude': '-107.75088259999998'}"
US,Virginia,Lunenburg,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.94618528', 'longitude': '-78.24133319'}"
US,Pennsylvania,Luzerne,2020-03-23 23:19:34,"{'confirmed': '10', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.17823008', 'longitude': '-75.98447579'}"
US,Pennsylvania,Lycoming,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '41.34310539', 'longitude': '-77.06629984'}"
US,South Dakota,Lyman,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.89522709', 'longitude': '-99.85201878'}"
US,Virginia,Lynchburg,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.40021399', 'longitude': '-79.19888138'}"
US,Texas,Lynn,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '33.17657705', 'longitude': '-101.8162849'}"
US,Iowa,Lyon,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '43.38107862', 'longitude': '-96.20926845'}"
US,Kansas,Lyon,2020-03-23 23:19:34,"{'confirmed': '2', 'deaths': '0', 'recovered': '0'}","{'latitude': '38.45576156', 'longitude': '-96.15275715'}"
US,Kentucky,Lyon,2020-03-23 23:19:34,"{'confirmed': '1', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.02080035', 'longitude': '-88.07886257'}"
US,Minnesota,Lyon,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '44.41327865', 'longitude': '-95.83806103'}"
US,Nevada,Lyon,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.01777974', 'longitude': '-119.18704790000001'}"
US,Michigan,Mackinac,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '46.07028979', 'longitude': '-85.04980537'}"
US,Michigan,Macomb,2020-03-23 23:19:34,"{'confirmed': '175', 'deaths': '2', 'recovered': '0'}","{'latitude': '42.69158356', 'longitude': '-82.92752801'}"
US,Alabama,Macon,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.38759944', 'longitude': '-85.69267724'}"
US,Georgia,Macon,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '32.35207048', 'longitude': '-84.04234127'}"
US,Illinois,Macon,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.86064913', 'longitude': '-88.96342505'}"
US,Missouri,Macon,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.83049768', 'longitude': '-92.56453089'}"
US,North Carolina,Macon,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '35.14867843', 'longitude': '-83.41696617'}"
US,Tennessee,Macon,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.53157855', 'longitude': '-86.00778595'}"
US,Illinois,Macoupin,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '39.26119767', 'longitude': '-89.92424028'}"
US,California,Madera,2020-03-23 23:19:34,"{'confirmed': '3', 'deaths': '0', 'recovered': '0'}","{'latitude': '37.21513971', 'longitude': '-119.76655890000002'}"
US,Alabama,Madison,2020-03-23 23:19:34,"{'confirmed': '21', 'deaths': '0', 'recovered': '0'}","{'latitude': '34.76327133', 'longitude': '-86.55069633'}"
US,Arkansas,Madison,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '36.01038185', 'longitude': '-93.72524943'}"
US,Florida,Madison,2020-03-23 23:19:34,"{'confirmed': '0', 'deaths': '0', 'recovered': '0'}","{'latitude': '30.44396917', 'longitude': '-83.47398594'}"
